%Fixtime,Latitude,Longitude,IsEstimate
2005-07-20T14:13:50Z,7.0735833,-140.2831000,0
2005-07-20T07:42:16Z,7.0531833,-140.2771667,0
2005-07-20T01:12:07Z,7.0263167,-140.2752167,0
2005-07-19T18:37:57Z,7.0058000,-140.2764167,0
2005-07-19T12:00:50Z,6.9824167,-140.2755500,0
2005-07-19T05:32:53Z,6.9628833,-140.2724667,0
2005-07-18T23:08:30Z,6.9324000,-140.2754500,0
2005-07-18T16:34:50Z,6.9095500,-140.2769667,0
2005-07-18T10:03:57Z,6.8936000,-140.2850667,0
2005-07-18T03:31:36Z,6.8769667,-140.2897167,0
2005-07-17T20:59:44Z,6.8494833,-140.2942833,0
2005-07-17T14:30:07Z,6.8287000,-140.3010167,0
2005-07-17T08:06:14Z,6.8026500,-140.3093667,0
2005-07-17T01:37:18Z,6.7788167,-140.3125167,0
2005-07-16T18:56:21Z,6.7617500,-140.3208333,0
2005-07-16T12:31:15Z,6.7392500,-140.3283833,0
2005-07-16T05:51:12Z,6.7179333,-140.3417667,0
2005-07-15T23:19:55Z,6.7024500,-140.3508667,0
2005-07-15T16:49:41Z,6.6915333,-140.3633500,0
2005-07-15T10:14:38Z,6.6711833,-140.3769167,0
2005-07-15T03:51:29Z,6.6579333,-140.3863333,0
2005-07-14T21:19:20Z,6.6352000,-140.3973833,0
2005-07-14T15:00:41Z,6.6183833,-140.4070833,0
2005-07-14T08:33:29Z,6.6026833,-140.4194667,0
2005-07-14T01:58:17Z,6.5926667,-140.4316167,0
2005-07-14T01:58:17Z,6.5926667,-140.4316167,0
2005-07-13T19:32:02Z,6.5788667,-140.4440000,0
2005-07-13T12:59:28Z,6.5651167,-140.4521500,0
2005-07-13T06:42:17Z,6.5470167,-140.4668500,0
2005-07-13T00:13:40Z,6.5320000,-140.4741833,0
2005-07-12T17:59:39Z,6.5213833,-140.4892167,0
2005-07-12T11:37:02Z,6.5135000,-140.4977167,0
2005-07-12T05:15:26Z,6.5032833,-140.5163167,0
2005-07-11T22:52:06Z,6.4990167,-140.5293333,0
2005-07-11T16:27:17Z,6.4929167,-140.5500833,0
2005-07-11T10:07:25Z,6.4860667,-140.5702500,0
2005-07-11T03:39:47Z,6.4801500,-140.5955667,0
2005-07-10T21:07:39Z,6.4778167,-140.6167667,0
2005-07-10T14:45:16Z,6.4739333,-140.6409833,0
2005-07-10T08:18:41Z,6.4668333,-140.6605833,0
2005-07-10T02:02:45Z,6.4574500,-140.6852167,0
2005-07-09T19:34:30Z,6.4454667,-140.7101833,0
2005-07-09T13:08:52Z,6.4345333,-140.7322000,0
2005-07-09T06:42:23Z,6.4140167,-140.7513000,0
2005-07-09T00:23:34Z,6.4047167,-140.7759333,0
2005-07-08T17:59:36Z,6.3919167,-140.8001500,0
2005-07-08T11:47:09Z,6.3798500,-140.8209333,0
2005-07-08T05:20:22Z,6.3618167,-140.8359667,0
2005-07-07T23:08:34Z,6.3466167,-140.8576500,0
2005-07-07T16:42:00Z,6.3423000,-140.8600500,0
2005-07-07T10:33:51Z,6.3375167,-140.8722000,0
2005-07-07T04:02:14Z,6.3316000,-140.8736000,0
2005-07-06T21:32:05Z,6.3302333,-140.8847500,0
2005-07-06T15:08:14Z,6.3369500,-140.8950667,0
2005-07-06T08:47:32Z,6.3417500,-140.9104833,0
2005-07-06T02:31:05Z,6.3445500,-140.9315500,0
2005-07-05T20:13:06Z,6.3460167,-140.9518167,0
2005-07-05T14:05:39Z,6.3411000,-140.9736500,0
2005-07-05T07:45:06Z,6.3278833,-140.9982667,0
2005-07-05T01:13:05Z,6.3159333,-141.0153000,0
2005-07-04T18:52:42Z,6.2999667,-141.0313000,0
2005-07-04T12:46:15Z,6.2824667,-141.0396500,0
2005-07-04T06:24:05Z,6.2636500,-141.0487667,0
2005-07-04T00:07:18Z,6.2428333,-141.0564500,0
2005-07-03T17:49:23Z,6.2289333,-141.0623667,0
2005-07-03T11:21:53Z,6.2182167,-141.0679833,0
2005-07-03T11:21:53Z,6.2182167,-141.0679833,0
2005-07-03T05:00:00Z,6.2029833,-141.0715500,0
2005-07-02T22:50:32Z,6.1946333,-141.0793000,0
2005-07-02T16:29:07Z,6.1888333,-141.0837833,0
2005-07-02T10:20:28Z,6.1816167,-141.0916833,0
2005-07-02T04:09:48Z,6.1798667,-141.0953833,0
2005-07-01T21:58:17Z,6.1747500,-141.1073333,0
2005-07-01T16:04:18Z,6.1714500,-141.1182667,0
2005-07-01T10:02:00Z,6.1643333,-141.1315000,0
2005-07-01T03:50:10Z,6.1527833,-141.1386500,0
2005-06-30T21:53:24Z,6.1373333,-141.1488000,0
2005-06-30T16:00:58Z,6.1234500,-141.1598167,0
2005-06-30T10:09:48Z,6.0938167,-141.1693667,0
2005-06-30T04:24:24Z,6.0683333,-141.1803167,0
2005-06-29T22:25:19Z,6.0597333,-141.1750667,0
2005-06-29T10:35:02Z,6.0433000,-141.1591333,0
2005-06-29T04:27:50Z,6.0373333,-141.1500333,0
2005-06-28T22:42:47Z,6.0355500,-141.1433000,0
2005-06-28T16:46:49Z,6.0446667,-141.1384333,0
2005-06-28T10:42:57Z,6.0443667,-141.1397500,0
2005-06-28T10:42:57Z,6.0443667,-141.1397500,0
2005-06-28T04:50:38Z,6.0463500,-141.1529500,0
2005-06-27T22:48:29Z,6.0414667,-141.1608833,0
2005-06-27T16:48:21Z,6.0388500,-141.1672333,0
2005-06-27T10:51:00Z,6.0285167,-141.1647167,0
2005-06-27T04:57:29Z,6.0231500,-141.1721000,0
2005-06-26T23:02:14Z,6.0097500,-141.1674667,0
2005-06-26T17:08:17Z,6.0048667,-141.1709500,0
2005-06-26T11:08:17Z,5.9854833,-141.1605500,0
