version: 66.14
glider: 195
mission: 21
dive: 66
start: 4 20 105 0 56 34
columns: rec,elaps_tms,depth,heading,pitch,roll,AD_pitch,AD_roll,AD_vbd,GC_phase,mag.x,mag.y,mag.z,sbect.TempFreq,sbect.CondFreq,wlbb2fl.sig470nm,wlbb2fl.sig700nm,wlbb2fl.sig695nm,wlbb2fl.temp,aa4330.O2,aa4330.AirSat,aa4330.Temp,aa4330.CalPhase,aa4330.TCPhase,
data:
0 12553 46 923 -641 155 162 2191 1260 6 15 -335 73 175793 136667 17 153 55 534 252840 98786 25419 29154 30560
1 20016 160 -27 1 -1 0 0 0 0 -12 -8 5 166 54 N N N N 59093 17610 12138 50269 51675
1 25692 216 55 -4 -126 0 -1367 -1 -2 26 -9 48 256 77 N N N N N N N N N
1 20195 151 128 3 2 0 0 0 0 62 30 -11 126 42 N N N N 70980 21108 12046 48810 50216
1 20392 170 115 -4 -2 0 0 0 0 60 16 -14 36 15 N N N N N N N N N
1 20192 163 105 -1 1 0 0 0 0 56 4 -15 16 11 N N N N 75099 22315 12010 48334 49740
1 20340 140 114 1 0 0 0 0 0 59 -6 -19 61 13 N N N N N N N N N
1 20973 161 106 -6 120 -6 1385 0 2 53 -10 -75 113 36 N N N N 75346 22376 11986 48314 49720
1 20790 150 37 6 3 0 0 0 0 17 -9 -5 237 70 N N N N N N N N N
1 20017 148 4 1 2 0 0 0 0 2 -2 0 83 35 N N N N 70995 21054 11924 48855 50261
1 19983 139 19 -1 -2 0 0 0 0 9 -4 -3 138 35 N N N N N N N N N
1 20015 147 10 3 0 0 0 0 0 4 -3 -1 142 62 N N N N 70144 20778 11873 48977 50383
1 19985 146 -9 -5 0 0 0 0 0 -4 2 1 87 0 N N N N N N N N N
1 20016 151 -10 3 2 0 0 0 0 -4 3 2 2 -1 N N N N 69161 20467 11832 49112 50518
1 19984 156 -4 0 -1 0 0 0 0 -2 1 1 10 -1 N N N N N N N N N
1 20016 140 1 3 0 0 0 0 0 0 0 -1 -2 -1 N N N N 68390 20235 11824 49209 50615
1 19984 154 2 -2 -1 0 0 0 0 1 -1 0 -4 -4 N N N N N N N N N
1 20016 162 2 -2 -1 0 0 0 0 1 0 0 0 0 N N N N 67731 20039 11822 49290 50696
1 19984 163 11 0 3 0 0 0 0 5 -4 -1 4 -2 N N N N N N N N N
1 20016 157 13 4 -5 0 0 0 0 5 -3 -2 18 -1 N N N N 66964 19810 11816 49387 50793
1 19983 163 9 -2 5 0 0 0 0 5 -3 -1 9 1 N N N N N N N N N
1 20017 154 17 2 -2 0 0 0 0 7 -5 -1 9 2 N N N N 66435 19651 11810 49455 50861
1 19984 151 27 -2 3 0 0 0 0 12 -9 -3 14 15 N N N N N N N N N
1 20016 158 35 1 -3 0 1 0 0 14 -12 -4 28 2 N N N N 66213 19582 11805 49484 50890
1 19984 166 30 1 -2 0 0 0 0 11 -11 -4 6 27 N N N N N N N N N
1 20016 149 21 0 3 0 0 0 0 8 -8 -2 1 -4 N N N N 65914 19491 11797 49524 50930
1 19983 173 23 1 -5 0 0 0 0 8 -9 -1 4 2 N N N N N N N N N
1 20017 149 -8 -3 6 0 0 0 0 -2 3 0 34 -5 N N N N 65830 19463 11792 49536 50942
1 19984 161 -26 0 1 0 0 0 0 -10 10 2 45 19 N N N N N N N N N
1 20016 158 -19 1 -4 0 0 0 0 -7 8 2 19 3 N N N N 64995 19211 11778 49645 51051
1 19985 143 -5 -1 3 0 0 0 0 -2 1 0 22 12 N N N N N N N N N
1 20014 164 3 4 0 0 0 0 0 1 -1 0 41 6 N N N N 63864 18871 11766 49792 51198
1 19985 156 9 -2 1 0 0 0 0 4 -3 0 42 24 N N N N N N N N N
1 20016 153 28 -1 -2 0 0 0 0 10 -11 -3 64 13 N N N N 62761 18536 11745 49938 51344
1 19984 155 28 1 1 0 0 0 0 10 -11 -2 47 12 N N N N N N N N N
1 20015 146 16 -3 0 0 0 0 0 5 -7 -2 42 19 N N N N 60932 17988 11724 50179 51585
1 19985 160 15 2 -1 0 0 0 0 5 -6 -1 19 -2 N N N N N N N N N
1 20016 151 13 4 2 0 0 0 0 4 -6 -1 13 10 N N N N 59363 17520 11712 50385 51791
1 23630 188 -28 -11 127 -10 1399 0 -2 -10 1 -39 6 3 N N N N N N N N N
1 20016 153 -60 0 -3 0 0 0 0 -20 26 0 4 -2 N N N N 58335 17214 11707 50520 51926
1 19984 168 -74 -2 1 0 0 0 0 -29 27 2 -2 -5 N N N N N N N N N
1 20017 167 -67 4 -1 0 0 0 0 -30 22 3 2 1 N N N N 57737 17037 11704 50599 52005
1 19986 174 -74 -4 2 0 0 0 0 -34 21 4 -2 2 N N N N N N N N N
1 23080 186 -90 4 -29 2 -211 0 -1 -45 21 22 1 -1 N N N N 57255 16894 11703 50663 52069
1 27036 229 7 0 -99 -1 -1192 -1 3 4 0 50 7 1 N N N N N N N N N
1 30017 248 52 3 0 0 0 0 0 26 -9 -7 1 -1 N N N N 56343 16624 11701 50784 52190
1 29985 249 50 -1 0 0 0 0 0 24 -11 -7 14 3 N N N N N N N N N
1 30015 243 69 0 1 0 0 0 0 33 -18 -8 50 8 N N N N 55080 16248 11693 50954 52360
1 29984 251 -41 -3 -1 0 0 0 0 -19 11 5 986 279 N N N N N N N N N
1 30015 247 -200 2 1 0 0 0 0 -100 36 27 834 269 N N N N 44970 13182 11417 52434 53840
1 29986 258 -126 2 1 0 0 0 0 -67 4 18 221 91 N N N N N N N N N
1 30015 256 -87 0 -1 0 0 0 0 -46 -6 13 105 44 N N N N 42498 12418 11278 52829 54235
1 29985 252 -42 -3 0 0 0 0 0 -21 -5 6 100 36 N N N N N N N N N
1 30014 257 -58 3 0 0 0 0 0 -30 -9 8 91 29 N N N N 45927 13404 11228 52357 53763
1 34160 313 -12 -10 -127 0 -1391 -1 -2 -4 -25 62 197 60 N N N N N N N N N
1 30016 290 46 1 6 0 0 0 0 23 11 -6 163 54 N N N N 47870 13947 11153 52110 53516
1 30394 278 82 1 -3 0 0 0 0 42 11 -9 172 44 N N N N N N N N N
1 30017 286 89 0 -2 0 0 0 0 46 7 -13 31 17 N N N N 49409 14381 11108 51913 53319
1 30220 296 115 -1 0 0 0 0 0 61 -1 -18 41 12 N N N N N N N N N
1 33302 318 140 -3 118 -9 1390 0 2 71 -10 -79 23 7 N N N N 49922 14523 11089 51849 53255
1 30815 294 34 4 5 0 0 0 0 16 -8 -7 1 2 N N N N N N N N N
1 30016 287 4 4 2 0 0 0 0 2 -1 0 21 4 N N N N 50314 14634 11079 51799 53205
1 29984 275 2 -2 -2 0 0 0 0 1 0 -1 12 2 N N N N N N N N N
1 30016 299 26 0 2 0 0 0 0 12 -8 -2 100 28 N N N N 50730 14751 11065 51747 53153
1 29984 291 39 1 -1 0 0 0 0 17 -11 -6 113 32 N N N N N N N N N
1 30016 275 93 1 -1 0 0 0 0 38 -31 -10 409 119 N N N N 50473 14652 10996 51805 53211
1 29984 281 97 0 -1 0 0 0 0 34 -39 -9 263 88 N N N N N N N N N
1 30018 285 19 1 3 0 0 0 0 6 -8 -2 232 69 N N N N 48359 14007 10897 52124 53530
1 29983 299 -11 -1 -2 0 0 0 0 -3 5 1 565 178 N N N N N N N N N
1 30017 291 -11 0 0 0 0 0 0 -3 5 1 157 61 N N N N 44444 12824 10734 52716 54122
1 33926 345 -108 -5 127 -10 1386 -2 -2 -39 33 -39 60 24 N N N N N N N N N
1 30309 281 -80 -2 -1 0 0 0 0 -34 27 3 333 89 N N N N 45271 13044 10673 52620 54026
1 29984 285 -89 -2 -3 0 0 0 0 -41 27 6 807 252 N N N N N N N N N
1 30310 268 -76 -1 4 0 0 0 0 -37 16 7 484 145 N N N N 44307 12701 10454 52820 54226
1 36222 308 -154 25 -124 31 -1407 -1 2 -81 20 86 651 221 N N N N N N N N N
1 30014 239 -61 0 -2 0 0 0 0 -33 0 8 40 24 N N N N 42609 12157 10254 53116 54522
