sg_data_point,time,depth,latitude,longitude,temperature,salinity,dissolved_oxygen,instrument_dissolved_oxygen,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,ctd_time,ctd_depth
944,2024-05-15 20:24:12.461999872,37.974804,47.700047,-122.41223,10.051847,29.442644,245.38118,262.97275,74.0,256.0,86.0,2004-09-29 20:24:12.461999872,37.675087
945,2024-05-15 20:24:22.460999936,39.212234,47.700043,-122.41219,10.053464,29.442677,245.02635,262.65573,82.0,268.0,92.0,2004-09-29 20:24:22.460999936,38.919712
946,2024-05-15 20:24:32.460000000,40.260056,47.70004,-122.412155,10.0421715,29.451618,244.52168,262.0963,88.0,260.0,79.0,2004-09-29 20:24:32.460000000,39.964825
947,2024-05-15 20:24:42.460999936,41.407658,47.700035,-122.41211,10.0409155,29.451939,244.03343,261.7227,81.0,288.0,78.0,2004-09-29 20:24:42.460999936,41.110634
948,2024-05-15 20:24:52.460999936,42.485405,47.700035,-122.41207,10.040068,29.453512,243.66132,261.26764,85.0,263.0,96.0,2004-09-29 20:24:52.460999936,42.18479
949,2024-05-15 20:25:02.461999872,43.5831,47.700035,-122.412025,10.036616,29.455086,243.53993,261.10144,83.0,295.0,107.0,2004-09-29 20:25:02.461999872,43.289673
950,2024-05-15 20:25:12.460999936,44.61094,47.70003,-122.41199,10.038486,29.453226,243.12631,260.8211,78.0,260.0,100.0,2004-09-29 20:25:12.460999936,44.307644
951,2024-05-15 20:25:22.460999936,45.5789,47.700035,-122.41194,10.035106,29.459137,242.83395,260.4303,82.0,272.0,74.0,2004-09-29 20:25:22.460999936,45.28367
952,2024-05-15 20:25:32.460999936,46.59675,47.700035,-122.4119,9.930446,29.534502,243.00711,260.04874,98.0,321.0,87.0,2004-09-29 20:25:32.460999936,46.301517
953,2024-05-15 20:25:42.460000000,47.43497,47.700035,-122.41186,9.916664,29.544474,238.66785,255.9652,91.0,341.0,81.0,2004-09-29 20:25:42.460000000,47.143353
954,2024-05-15 20:25:50.362999936,48.083595,47.70003,-122.41182,9.934604,29.5324,236.99348,254.37482,95.0,302.0,79.0,2004-09-29 20:25:50.362999936,47.791977
955,2024-05-15 20:26:02.460999936,48.991665,47.700027,-122.41178,9.959565,29.514145,236.15503,253.85916,92.0,319.0,79.0,2004-09-29 20:26:02.460999936,48.68481
956,2024-05-15 20:26:12.460999936,50.17914,47.700024,-122.411736,9.909795,29.54554,236.70322,253.70581,100.0,329.0,91.0,2004-09-29 20:26:12.460999936,49.873173
957,2024-05-15 20:26:22.461999872,51.157047,47.70002,-122.4117,9.831965,29.601345,236.50719,253.13947,100.0,365.0,92.0,2004-09-29 20:26:22.461999872,50.859123
958,2024-05-15 20:26:32.460000000,52.144936,47.700012,-122.41166,9.82871,29.606508,234.9558,251.81999,97.0,320.0,71.0,2004-09-29 20:26:32.460000000,51.85241
959,2024-05-15 20:26:42.460999936,52.9532,47.700005,-122.41162,9.848923,29.594273,233.46422,250.60545,100.0,338.0,79.0,2004-09-29 20:26:42.460999936,52.64192
960,2024-05-15 20:26:52.460999936,54.080776,47.699997,-122.41158,9.832785,29.605654,232.59006,249.55971,99.0,310.0,88.0,2004-09-29 20:26:52.460999936,53.77927
961,2024-05-15 20:27:02.460999936,55.07863,47.69999,-122.411545,9.815751,29.618322,232.18565,249.04219,101.0,344.0,57.0,2004-09-29 20:27:02.460999936,54.76646
962,2024-05-15 20:27:12.460999936,56.196213,47.699986,-122.41151,9.798651,29.631403,231.19014,247.97098,103.0,359.0,67.0,2004-09-29 20:27:12.460999936,55.89381
963,2024-05-15 20:27:22.463000064,57.124203,47.69998,-122.41147,9.790193,29.635662,230.37624,247.25336,111.0,373.0,65.0,2004-09-29 20:27:22.463000064,56.82628
964,2024-05-15 20:27:32.460999936,58.141994,47.699978,-122.41142,9.789644,29.636684,229.53297,246.45595,100.0,349.0,60.0,2004-09-29 20:27:32.460999936,57.842278
965,2024-05-15 20:27:42.460999936,59.22963,47.699974,-122.411385,9.781305,29.642899,229.1004,245.96753,100.0,332.0,73.0,2004-09-29 20:27:42.460999936,58.925446
966,2024-05-15 20:27:52.460999936,60.337215,47.69997,-122.41135,9.769232,29.65363,228.69763,245.49794,101.0,328.0,57.0,2004-09-29 20:27:52.460999936,60.03571
967,2024-05-15 20:28:00.356000000,61.265186,47.69997,-122.41131,9.768904,29.654922,228.32855,245.1887,104.0,331.0,56.0,2004-09-29 20:28:00.356000000,60.964573
968,2024-05-15 20:28:12.460999936,62.771885,47.699966,-122.41127,9.757328,29.663479,227.72253,244.48987,104.0,337.0,74.0,2004-09-29 20:28:12.460999936,62.472168
969,2024-05-15 20:28:22.460000000,63.999187,47.699963,-122.411224,9.752593,29.670303,227.29704,244.01852,99.0,311.0,52.0,2004-09-29 20:28:22.460000000,63.69947
970,2024-05-15 20:28:32.460999936,65.15664,47.69996,-122.41119,9.759174,29.666565,226.6688,243.70073,106.0,321.0,57.0,2004-09-29 20:28:32.460999936,64.86592
971,2024-05-15 20:28:42.460999936,66.3041,47.699955,-122.41115,9.726654,29.703152,226.21986,242.70897,117.0,520.0,54.0,2004-09-29 20:28:42.460999936,66.01339
972,2024-05-15 20:28:52.460999936,67.35178,47.699955,-122.4111,9.727208,29.704857,225.79144,242.48145,115.0,379.0,54.0,2004-09-29 20:28:52.460999936,67.06288
973,2024-05-15 20:29:02.460999936,68.51919,47.699955,-122.411064,9.732377,29.70144,224.5887,241.40184,108.0,386.0,56.0,2004-09-29 20:29:02.460999936,68.23301
974,2024-05-15 20:29:12.460999936,69.73648,47.69996,-122.41102,9.710245,29.733229,225.08946,241.6813,125.0,403.0,52.0,2004-09-29 20:29:12.460999936,69.449394
975,2024-05-15 20:29:22.460999936,70.50477,47.69996,-122.411,9.737561,,,,350.0,3160.0,76.0,2004-09-29 20:29:22.460999936,70.28035
976,2024-05-15 20:29:32.460999936,70.50477,47.69996,-122.411,9.762026,,,,152.0,641.0,61.0,2004-09-29 20:29:32.460999936,70.288055
977,2024-05-15 20:29:42.461999872,70.51475,47.69996,-122.411,9.7400675,,,,171.0,678.0,62.0,2004-09-29 20:29:42.461999872,70.298035
978,2024-05-15 20:29:52.460999936,70.5347,47.69996,-122.411,9.721802,,,,146.0,711.0,60.0,2004-09-29 20:29:52.460999936,70.31606
979,2024-05-15 20:30:02.460999936,70.49479,47.69996,-122.411,9.721899,,,,149.0,688.0,59.0,2004-09-29 20:30:02.460999936,70.279045
980,2024-05-15 20:30:11.516999936,70.56464,47.69996,-122.411,9.725486,,,,159.0,689.0,62.0,2004-09-29 20:30:11.516999936,70.34599
981,2024-05-15 20:30:21.859999872,70.49479,47.69996,-122.411,9.72773,,,,161.0,650.0,63.0,2004-09-29 20:30:21.859999872,70.27615
982,2024-05-15 20:30:32.460999936,70.47484,47.69996,-122.411,9.730077,,,,157.0,656.0,65.0,2004-09-29 20:30:32.460999936,70.256195
983,2024-05-15 20:30:42.461999872,70.5347,47.69996,-122.411,9.732291,,,,147.0,710.0,62.0,2004-09-29 20:30:42.461999872,70.317024
984,2024-05-15 20:30:52.461999872,70.5347,47.69996,-122.411,9.734506,,,,156.0,638.0,61.0,2004-09-29 20:30:52.461999872,70.31317
985,2024-05-15 20:31:02.463000064,70.5347,47.69996,-122.411,9.736715,,,,161.0,651.0,59.0,2004-09-29 20:31:02.463000064,70.31413
986,2024-05-15 20:31:12.460999936,70.644455,47.69996,-122.411,9.738783,,,,156.0,658.0,64.0,2004-09-29 20:31:12.460999936,70.42678
987,2024-05-15 20:31:22.460999936,70.54468,47.69996,-122.411,9.740855,,,,154.0,697.0,67.0,2004-09-29 20:31:22.460999936,70.32507
988,2024-05-15 20:31:32.460999936,70.46486,47.69996,-122.411,9.742948,,,,148.0,599.0,56.0,2004-09-29 20:31:32.460999936,70.247185
989,2024-05-15 20:31:42.460999936,70.49479,47.69996,-122.411,9.745634,,,,149.0,621.0,65.0,2004-09-29 20:31:42.460999936,70.27615
990,2024-05-15 20:31:52.463000064,70.48481,47.69996,-122.411,9.746252,,,,142.0,724.0,62.0,2004-09-29 20:31:52.463000064,70.264244
991,2024-05-15 20:32:02.460999936,70.48481,47.69996,-122.411,9.746792,,,,146.0,626.0,88.0,2004-09-29 20:32:02.460999936,70.265205
992,2024-05-15 20:32:15.892000000,70.49479,47.69996,-122.411,9.742137,,,,146.0,687.0,76.0,2004-09-29 20:32:15.892000000,70.277115
993,2024-05-15 20:32:22.392999936,70.49479,47.69996,-122.411,9.739935,,,,157.0,675.0,72.0,2004-09-29 20:32:22.392999936,70.279045
994,2024-05-15 20:32:31.171999872,70.54468,47.69996,-122.411,9.737215,,,,148.0,639.0,60.0,2004-09-29 20:32:31.171999872,70.32797
995,2024-05-15 20:32:41.230999936,70.50477,47.69996,-122.411,9.742011,,,,141.0,661.0,56.0,2004-09-29 20:32:41.230999936,70.287094
996,2024-05-15 20:32:51.266000000,70.43492,47.69996,-122.411,9.746793,,,,147.0,616.0,64.0,2004-09-29 20:32:51.266000000,70.216286
997,2024-05-15 20:33:01.171000064,70.47484,47.69996,-122.411,9.758764,,,,154.0,738.0,66.0,2004-09-29 20:33:01.171000064,70.25523
998,2024-05-15 20:33:11.276000000,70.47484,47.69996,-122.411,9.769531,,,,150.0,623.0,60.0,2004-09-29 20:33:11.276000000,70.259094
999,2024-05-15 20:33:21.181999872,70.4449,47.69996,-122.411,9.740064,,,,145.0,667.0,74.0,2004-09-29 20:33:21.181999872,70.22723
1000,2024-05-15 20:33:31.197000064,70.39501,47.69996,-122.411,9.7368145,,,,149.0,713.0,62.0,2004-09-29 20:33:31.197000064,70.17541
1001,2024-05-15 20:33:41.196000128,70.43492,47.69996,-122.411,9.735803,,,,158.0,632.0,60.0,2004-09-29 20:33:41.196000128,70.21532
1002,2024-05-15 20:33:51.234000000,70.36508,47.69996,-122.411,9.736944,,,,137.0,619.0,75.0,2004-09-29 20:33:51.234000000,70.14644
1003,2024-05-15 20:34:01.168999936,70.50477,47.69996,-122.411,9.7380085,,,,158.0,653.0,59.0,2004-09-29 20:34:01.168999936,70.288055
1004,2024-05-15 20:34:11.174000000,70.39501,47.69996,-122.411,9.73908,,,,164.0,636.0,81.0,2004-09-29 20:34:11.174000000,70.17831
1005,2024-05-15 20:34:21.160000128,70.43492,47.69996,-122.411,9.7404375,,,,130.0,716.0,61.0,2004-09-29 20:34:21.160000128,70.21725
1006,2024-05-15 20:34:31.216000128,70.49479,47.69996,-122.411,9.751238,,,,154.0,645.0,57.0,2004-09-29 20:34:31.216000128,70.27326
1007,2024-05-15 20:34:41.292000000,70.43492,47.69996,-122.411,9.755751,,,,155.0,535.0,65.0,2004-09-29 20:34:41.292000000,70.213394
1008,2024-05-15 20:34:51.260000000,70.47484,47.69996,-122.411,9.754305,,,,136.0,549.0,54.0,2004-09-29 20:34:51.260000000,70.25523
1009,2024-05-15 20:35:01.246000000,70.43492,47.69996,-122.411,9.75306,,,,128.0,568.0,61.0,2004-09-29 20:35:01.246000000,70.20955
1010,2024-05-15 20:35:11.134000000,70.48481,47.69996,-122.411,9.752436,,,,135.0,509.0,81.0,2004-09-29 20:35:11.134000000,70.25465
1011,2024-05-15 20:35:25.282999936,70.54468,47.69996,-122.411,9.752058,,,,160.0,622.0,59.0,2004-09-29 20:35:25.282999936,70.32507
1012,2024-05-15 20:35:31.864000128,70.43492,47.69996,-122.411,9.771988,,,,139.0,524.0,60.0,2004-09-29 20:35:31.864000128,70.24354
1013,2024-05-15 20:35:41.221999872,70.275276,47.69996,-122.411,9.81322,,,,115.0,449.0,51.0,2004-09-29 20:35:41.221999872,70.13972
1014,2024-05-15 20:35:51.223000064,70.36508,47.69996,-122.411,9.932435,,,,114.0,407.0,99.0,2004-09-29 20:35:51.223000064,70.21944
1015,2024-05-15 20:36:01.249000064,70.335144,47.69996,-122.411,10.049744,,,,127.0,460.0,60.0,2004-09-29 20:36:01.249000064,70.17348
1016,2024-05-15 20:36:11.255000064,70.32517,47.69996,-122.411,10.166769,,,,123.0,429.0,52.0,2004-09-29 20:36:11.255000064,70.17149
1017,2024-05-15 20:36:21.160000128,70.39501,47.69996,-122.411,10.277865,,,,127.0,462.0,54.0,2004-09-29 20:36:21.160000128,70.24335
1018,2024-05-15 20:36:31.220999936,70.34512,47.69996,-122.411,10.285423,,,,122.0,444.0,61.0,2004-09-29 20:36:31.220999936,70.199486
1019,2024-05-15 20:36:41.152000000,70.32517,47.69996,-122.411,10.24245,,,,119.0,466.0,54.0,2004-09-29 20:36:41.152000000,70.194664
1020,2024-05-15 20:36:51.154999936,70.215416,47.69996,-122.411,10.19756,,,,136.0,545.0,65.0,2004-09-29 20:36:51.154999936,70.1042
1021,2024-05-15 20:37:01.207000064,70.10566,47.69996,-122.411,10.044162,,,,113.0,385.0,52.0,2004-09-29 20:37:01.207000064,70.02104
1022,2024-05-15 20:37:11.183000064,69.975945,47.69996,-122.411,9.895124,,,,119.0,445.0,52.0,2004-09-29 20:37:11.183000064,69.93258
1023,2024-05-15 20:37:21.158000000,69.79635,47.69996,-122.411,9.750028,,,,124.0,371.0,83.0,2004-09-29 20:37:21.158000000,69.77887
1024,2024-05-15 20:37:31.158000000,69.48704,47.69996,-122.411,9.735742,,,,110.0,429.0,50.0,2004-09-29 20:37:31.158000000,69.45091
1025,2024-05-15 20:37:41.187000064,69.11786,47.69996,-122.410995,9.733758,,,,103.0,471.0,54.0,2004-09-29 20:37:41.187000064,69.06002
1026,2024-05-15 20:37:51.237999872,68.628944,47.699966,-122.41099,9.739649,,,,114.0,301.0,54.0,2004-09-29 20:37:51.237999872,68.55358
1027,2024-05-15 20:38:01.217000064,68.1101,47.69997,-122.41098,9.73906,,,,118.0,409.0,50.0,2004-09-29 20:38:01.217000064,68.031654
1028,2024-05-15 20:38:11.168000000,67.661095,47.699978,-122.41098,9.751276,,,,114.0,368.0,61.0,2004-09-29 20:38:11.168000000,67.59088
1029,2024-05-15 20:38:21.224000000,67.22207,47.69998,-122.41097,9.762172,,,,106.0,390.0,52.0,2004-09-29 20:38:21.224000000,67.149796
1030,2024-05-15 20:38:31.173000064,66.59346,47.699986,-122.410965,9.76072,,,,99.0,340.0,56.0,2004-09-29 20:38:31.173000064,66.50988
1031,2024-05-15 20:38:41.220999936,65.97483,47.699993,-122.41096,9.7624235,,,,110.0,395.0,58.0,2004-09-29 20:38:41.220999936,65.9005
1032,2024-05-15 20:38:51.822000000,65.24644,47.70001,-122.41095,9.759927,29.662672,224.07271,240.97633,114.0,385.0,57.0,2004-09-29 20:38:51.822000000,65.1855
1033,2024-05-15 20:39:02.461999872,64.64776,47.70003,-122.41094,9.776797,29.64787,224.44902,241.51932,105.0,351.0,56.0,2004-09-29 20:39:02.461999872,64.575485
1034,2024-05-15 20:39:12.461999872,64.11893,47.700054,-122.410934,9.777868,29.645542,224.75311,241.77597,99.0,326.0,57.0,2004-09-29 20:39:12.461999872,64.05902
1035,2024-05-15 20:39:22.463000064,63.53022,47.700077,-122.41092,9.778137,29.642778,225.41779,242.42355,102.0,339.0,57.0,2004-09-29 20:39:22.463000064,63.46722
1036,2024-05-15 20:39:32.460999936,62.901604,47.7001,-122.410904,9.795077,29.630157,225.6252,242.809,106.0,346.0,66.0,2004-09-29 20:39:32.460999936,62.82521
1037,2024-05-15 20:39:42.460999936,62.4027,47.70012,-122.41089,9.794586,29.627516,226.15149,243.25273,101.0,329.0,67.0,2004-09-29 20:39:42.460999936,62.325275
1038,2024-05-15 20:39:52.460999936,61.79403,47.700138,-122.41086,9.801356,29.624466,226.40448,243.54759,94.0,303.0,60.0,2004-09-29 20:39:52.460999936,61.740322
1039,2024-05-15 20:40:02.463000064,61.14545,47.700157,-122.410835,9.79321,29.628117,227.01344,244.04321,88.0,295.0,58.0,2004-09-29 20:40:02.463000064,61.081417
1040,2024-05-15 20:40:12.460999936,60.41704,47.700172,-122.410805,9.795058,29.62787,227.42155,244.50748,108.0,344.0,66.0,2004-09-29 20:40:12.460999936,60.346825
1041,2024-05-15 20:40:22.460999936,59.85826,47.700188,-122.41078,9.803694,29.624935,227.45193,244.6341,97.0,331.0,55.0,2004-09-29 20:40:22.460999936,59.791138
1042,2024-05-15 20:40:32.460999936,59.17974,47.700207,-122.41076,9.813362,29.6178,227.60974,244.83844,105.0,327.0,89.0,2004-09-29 20:40:32.460999936,59.110554
1043,2024-05-15 20:40:42.461999872,58.54113,47.700222,-122.41073,9.805913,29.621891,228.00812,245.10481,97.0,327.0,62.0,2004-09-29 20:40:42.461999872,58.475037
1044,2024-05-15 20:40:51.229000064,57.922474,47.700233,-122.4107,9.808455,29.621542,228.07367,245.18695,95.0,352.0,58.0,2004-09-29 20:40:51.229000064,57.84814
1045,2024-05-15 20:41:01.213000064,57.074314,47.70025,-122.41067,9.807711,29.622757,228.44986,245.54398,96.0,300.0,60.0,2004-09-29 20:41:01.213000064,57.090027
1046,2024-05-15 20:41:11.193000064,55.787098,47.700264,-122.41064,9.80439,29.62539,228.6186,245.70328,106.0,336.0,82.0,2004-09-29 20:41:11.193000064,55.765476
1047,2024-05-15 20:41:21.219000064,54.84912,47.700283,-122.41061,9.797336,29.631798,228.40538,245.46565,105.0,342.0,73.0,2004-09-29 20:41:21.219000064,54.854465
1048,2024-05-15 20:41:31.210000000,53.751484,47.700302,-122.410576,9.799785,29.631216,228.1862,245.24034,103.0,339.0,60.0,2004-09-29 20:41:31.210000000,53.74127
1049,2024-05-15 20:41:41.183000064,52.633884,47.70032,-122.410545,9.8112335,29.620138,227.95424,245.17047,95.0,320.0,56.0,2004-09-29 20:41:41.183000064,52.6133
1050,2024-05-15 20:41:51.161000064,51.646004,47.700336,-122.41051,9.8784485,29.566002,227.59702,245.41255,95.0,305.0,81.0,2004-09-29 20:41:51.161000064,51.623344
1051,2024-05-15 20:42:01.164999936,50.588264,47.700356,-122.41047,9.957348,29.509317,228.7706,246.7774,93.0,289.0,84.0,2004-09-29 20:42:01.164999936,50.57286
1052,2024-05-15 20:42:11.209000064,49.540497,47.70037,-122.41044,10.019561,29.4678,231.71393,249.94487,86.0,295.0,79.0,2004-09-29 20:42:11.209000064,49.51784
1053,2024-05-15 20:42:21.256999936,48.412895,47.70039,-122.4104,10.023156,29.464306,235.76407,253.69363,87.0,269.0,76.0,2004-09-29 20:42:21.256999936,48.389202
1054,2024-05-15 20:42:31.285000064,47.17552,47.700405,-122.410355,10.018253,29.465708,237.98451,255.85373,78.0,282.0,83.0,2004-09-29 20:42:31.285000064,47.146645
1055,2024-05-15 20:42:41.240999936,45.908203,47.70042,-122.41032,10.04365,29.45059,238.59865,256.65613,85.0,262.0,85.0,2004-09-29 20:42:41.240999936,45.874146
1056,2024-05-15 20:42:51.244999936,44.59098,47.700436,-122.41027,10.040945,29.448547,239.65335,257.5344,82.0,274.0,90.0,2004-09-29 20:42:51.244999936,44.556927
1057,2024-05-15 20:43:01.198000000,43.353584,47.700447,-122.410225,10.04172,29.44883,240.13455,258.0164,84.0,273.0,85.0,2004-09-29 20:43:01.198000000,43.318493
1058,2024-05-15 20:43:11.174999936,42.166073,47.700455,-122.41018,10.046289,29.445154,240.46571,258.3505,79.0,253.0,97.0,2004-09-29 20:43:11.174999936,42.129944
1059,2024-05-15 20:43:21.845000064,40.978554,47.700466,-122.41013,10.0555,29.438421,240.71577,258.64532,83.0,243.0,96.0,2004-09-29 20:43:21.845000064,40.939323
1060,2024-05-15 20:43:32.461999872,39.701218,47.70047,-122.41008,10.053105,29.440687,241.00687,258.879,87.0,256.0,85.0,2004-09-29 20:43:32.461999872,39.659916
1061,2024-05-15 20:43:42.460999936,38.49373,47.70047,-122.410034,10.061191,29.435472,241.2261,259.14987,80.0,253.0,72.0,2004-09-29 20:43:42.460999936,38.456566
1062,2024-05-15 20:43:52.460999936,37.346107,47.70047,-122.40999,10.06643,29.433624,241.56961,259.5402,80.0,246.0,92.0,2004-09-29 20:43:52.460999936,37.30791
1063,2024-05-15 20:44:02.460999936,35.97893,47.700466,-122.40994,10.0656185,29.433413,242.152,260.08698,80.0,244.0,90.0,2004-09-29 20:44:02.460999936,35.93763
1064,2024-05-15 20:44:12.460999936,34.77142,47.70046,-122.4099,10.070305,29.430298,241.15416,259.06744,82.0,229.0,99.0,2004-09-29 20:44:12.460999936,34.731155
1065,2024-05-15 20:44:22.460000000,33.573883,47.700447,-122.40986,10.068832,29.431118,241.50006,259.3775,81.0,255.0,73.0,2004-09-29 20:44:22.460000000,33.53258
1066,2024-05-15 20:44:32.460999936,32.42623,47.70044,-122.40981,10.077016,29.426771,241.47629,259.4233,82.0,231.0,95.0,2004-09-29 20:44:32.460999936,32.387
1067,2024-05-15 20:44:42.460999936,31.078985,47.700424,-122.409775,10.086935,29.41897,241.74136,259.7618,84.0,280.0,109.0,2004-09-29 20:44:42.460999936,31.036648
1068,2024-05-15 20:44:52.460999936,29.761667,47.700413,-122.409744,10.0981,29.41403,241.96935,259.98645,81.0,234.0,82.0,2004-09-29 20:44:52.460999936,29.717262
1069,2024-05-15 20:45:02.463000064,28.574078,47.700397,-122.409706,10.100283,29.414387,242.54333,260.54962,76.0,239.0,99.0,2004-09-29 20:45:02.463000064,28.535881
1070,2024-05-15 20:45:12.461999872,27.276705,47.70038,-122.409676,10.1056595,29.411585,242.96936,260.9977,80.0,249.0,110.0,2004-09-29 20:45:12.461999872,27.236437
1071,2024-05-15 20:45:20.888000000,26.228819,47.700363,-122.409645,10.110036,29.410378,243.20265,261.2453,83.0,234.0,94.0,2004-09-29 20:45:20.888000000,26.186481
1072,2024-05-15 20:45:32.460999936,24.94141,47.700348,-122.40962,10.117733,29.403025,243.53297,261.59943,83.0,239.0,128.0,2004-09-29 20:45:32.460999936,24.873255
1073,2024-05-15 20:45:42.460999936,23.903492,47.700325,-122.40959,10.117457,29.401657,244.0183,262.05896,75.0,250.0,86.0,2004-09-29 20:45:42.460999936,23.830189
1074,2024-05-15 20:45:52.460999936,22.975351,47.70031,-122.40957,10.135705,29.39262,244.24828,262.42523,79.0,271.0,90.0,2004-09-29 20:45:52.460999936,22.905136
1075,2024-05-15 20:46:02.460999936,21.837624,47.700287,-122.40955,10.15354,29.386171,244.6197,262.87878,77.0,245.0,86.0,2004-09-29 20:46:02.460999936,21.77256
1076,2024-05-15 20:46:12.460999936,20.86955,47.700268,-122.40953,10.162466,29.382624,244.87463,263.09424,81.0,243.0,125.0,2004-09-29 20:46:12.460999936,20.80552
1077,2024-05-15 20:46:22.460999936,19.821632,47.70025,-122.40951,10.170621,29.378077,245.32336,263.57895,80.0,253.0,111.0,2004-09-29 20:46:22.460999936,19.752449
1078,2024-05-15 20:46:28.469000064,19.20286,47.700233,-122.40949,10.188879,29.372068,245.88107,264.31937,84.0,268.0,144.0,2004-09-29 20:46:28.469000064,19.13986
1079,2024-05-15 20:46:33.640000128,18.643967,47.700222,-122.409485,10.182992,29.372375,246.16281,264.41727,85.0,254.0,137.0,2004-09-29 20:46:33.640000128,18.574781
1080,2024-05-15 20:46:38.654000000,18.194855,47.700214,-122.40947,10.24737,29.350994,246.03009,264.93936,87.0,295.0,187.0,2004-09-29 20:46:38.654000000,18.12361
