sg_data_point,time,depth,latitude,longitude,temperature,salinity,dissolved_oxygen_sat,PAR_470nm,particle_concentration_700nm,chlorophyll_695nm,dive_number,ctd_time,ctd_depth
18133,2044-12-31 01:29:46.460000000,239.35437,9.79102,-144.01237,15.883914,,,,,,686,2005-10-05 01:29:46.460000000,239.02473
18134,2044-12-31 01:30:26.460999936,241.90355,9.791058,-144.01239,15.123947,,,,,,686,2005-10-05 01:30:26.460999936,241.57133
18135,2044-12-31 01:31:06.460000000,244.4827,9.791096,-144.0124,14.364018,,,,,,686,2005-10-05 01:31:06.460000000,244.15134
18136,2044-12-31 01:31:46.460000000,247.04181,9.791133,-144.01244,13.596208,,,,,,686,2005-10-05 01:31:46.460000000,246.71132
18137,2044-12-31 01:32:26.460000000,249.67087,9.79117,-144.01245,11.790932,,,,,,686,2005-10-05 01:32:26.460000000,249.34038
18138,2044-12-31 01:33:06.460000000,252.20993,9.791207,-144.01247,11.45388,,,,,,686,2005-10-05 01:33:06.460000000,251.87944
18139,2044-12-31 01:33:46.460000000,255.13881,9.791245,-144.01248,11.105877,,,,,,686,2005-10-05 01:33:46.460000000,254.7577
18140,2044-12-31 01:34:26.460000000,258.04764,9.791283,-144.0125,10.759412,,,,,,686,2005-10-05 01:34:26.460000000,257.66815
18141,2044-12-31 01:35:06.460000000,261.1164,9.79132,-144.01251,10.618253,,,,,,686,2005-10-05 01:35:06.460000000,260.73608
18142,2044-12-31 01:35:46.460000000,264.09512,9.791357,-144.01254,10.504539,,,,,,686,2005-10-05 01:35:46.460000000,263.71402
18143,2044-12-31 01:36:26.460000000,267.11377,9.791395,-144.01256,10.742699,,,,,,686,2005-10-05 01:36:26.460000000,266.73346
18144,2044-12-31 01:37:06.460000000,269.85254,9.791432,-144.01257,11.280433,,,,,,686,2005-10-05 01:37:06.460000000,269.5135
18145,2044-12-31 01:37:46.460000000,272.63123,9.79147,-144.01259,11.2546015,,,,,,686,2005-10-05 01:37:46.460000000,272.29303
18146,2044-12-31 01:38:26.460000000,275.31995,9.791507,-144.0126,11.188122,,,,,,686,2005-10-05 01:38:26.460000000,274.98087
18147,2044-12-31 01:39:06.460000000,278.1885,9.791545,-144.01263,11.1181555,,,,,,686,2005-10-05 01:39:06.460000000,277.84946
18148,2044-12-31 01:39:46.460000000,281.04706,9.791582,-144.01265,10.5425625,,,,,,686,2005-10-05 01:39:46.460000000,280.70972
18149,2044-12-31 01:40:31.346000000,284.25537,9.791622,-144.01266,10.508429,,,,,,686,2005-10-05 01:40:31.346000000,283.907
18150,2044-12-31 01:41:12.934000000,287.3737,9.791662,-144.01268,11.989267,,,,,,686,2005-10-05 01:41:12.934000000,287.02954
18151,2044-12-31 01:41:52.931999872,290.48196,9.7917,-144.01271,12.096638,,,,,,686,2005-10-05 01:41:52.931999872,290.13782
18152,2044-12-31 01:42:32.933000064,293.6002,9.791738,-144.01273,13.652181,,,,,,686,2005-10-05 01:42:32.933000064,293.25858
18153,2044-12-31 01:43:12.931999872,296.74835,9.791776,-144.01274,13.783808,,,,,,686,2005-10-05 01:43:12.931999872,296.4076
18154,2044-12-31 01:43:52.934999936,299.96643,9.791813,-144.01276,13.926046,,,,,,686,2005-10-05 01:43:52.934999936,299.6231
18155,2044-12-31 01:44:32.933000064,303.13446,9.79185,-144.01277,14.068268,,,,,,686,2005-10-05 01:44:32.933000064,302.7937
18156,2044-12-31 01:45:12.934999936,306.39243,9.791888,-144.01279,14.210504,,,,,,686,2005-10-05 01:45:12.934999936,306.05334
18157,2044-12-31 01:45:52.934000000,309.62033,9.791925,-144.01282,14.352634,,,,,,686,2005-10-05 01:45:52.934000000,309.28296
18158,2044-12-31 01:46:32.931999872,312.70828,9.791963,-144.01283,14.48062,,,,,,686,2005-10-05 01:46:32.931999872,312.37094
18159,2044-12-31 01:47:12.933000064,315.7862,9.792,-144.01285,14.387679,,,,,,686,2005-10-05 01:47:12.933000064,315.44714
18160,2044-12-31 01:47:58.096999936,319.45364,9.79204,-144.01286,13.888684,,,,,,686,2005-10-05 01:47:58.096999936,319.09775
18161,2044-12-31 01:48:38.874000128,322.51147,9.79208,-144.0129,13.448096,,,,,,686,2005-10-05 01:48:38.874000128,322.1648
18162,2044-12-31 01:49:18.875000064,325.5193,9.792118,-144.01291,14.048755,,,,,,686,2005-10-05 01:49:18.875000064,325.17767
18163,2044-12-31 01:49:58.874000128,328.45712,9.792155,-144.01292,14.055724,,,,,,686,2005-10-05 01:49:58.874000128,328.11383
18164,2044-12-31 01:50:38.875000064,331.38492,9.792192,-144.01294,14.048923,,,,,,686,2005-10-05 01:50:38.875000064,331.04163
18165,2044-12-31 01:51:18.875000064,334.34265,9.792231,-144.01295,11.625819,,,,,,686,2005-10-05 01:51:18.875000064,334.00018
18166,2044-12-31 01:52:02.400000128,337.26038,9.79227,-144.01299,9.819167,,,,,,686,2005-10-05 01:52:02.400000128,336.9053
18167,2044-12-31 01:52:42.401000064,340.03815,9.792309,-144.013,9.7245245,,,,,,686,2005-10-05 01:52:42.401000064,339.68893
18168,2044-12-31 01:53:26.460999936,342.88586,9.792348,-144.01302,12.0536785,,,,,,686,2005-10-05 01:53:26.460999936,342.53497
18169,2044-12-31 01:54:06.460000000,345.4937,9.792387,-144.01303,11.992263,,,,,,686,2005-10-05 01:54:06.460000000,345.14365
18170,2044-12-31 01:54:46.460999936,348.06155,9.792425,-144.01305,11.947816,,,,,,686,2005-10-05 01:54:46.460999936,347.71402
18171,2044-12-31 01:55:26.460999936,350.4895,9.792462,-144.01308,11.90337,,,,,,686,2005-10-05 01:55:26.460999936,350.14282
18172,2044-12-31 01:56:06.460000000,353.13724,9.7925,-144.01309,11.859381,,,,,,686,2005-10-05 01:56:06.460000000,352.78885
18173,2044-12-31 01:56:46.460999936,355.39526,9.792537,-144.0131,11.87605,,,,,,686,2005-10-05 01:56:46.460999936,355.04605
18174,2044-12-31 01:57:26.461999872,357.7332,9.792575,-144.01312,11.892264,,,,,,686,2005-10-05 01:57:26.461999872,357.38565
18175,2044-12-31 01:58:06.460999936,360.22098,9.792612,-144.01314,11.907176,,,,,,686,2005-10-05 01:58:06.460999936,359.8726
18176,2044-12-31 01:58:46.460000000,362.56885,9.792649,-144.01317,11.748543,,,,,,686,2005-10-05 01:58:46.460000000,362.21878
18177,2044-12-31 01:59:26.460000000,365.14648,9.792686,-144.01318,11.591207,,,,,,686,2005-10-05 01:59:26.460000000,364.7981
18178,2044-12-31 02:00:07.993000064,367.57422,9.792725,-144.0132,11.427841,,,,,,686,2005-10-05 02:00:07.993000064,367.215
18179,2044-12-31 02:00:50.401000064,370.05188,9.792765,-144.01321,11.261033,,,,,,686,2005-10-05 02:00:50.401000064,369.7145
18180,2044-12-31 02:01:30.402000000,372.47955,9.792803,-144.01323,11.103694,,,,,,686,2005-10-05 02:01:30.402000000,372.14563
18181,2044-12-31 02:02:10.401000064,374.96716,9.79284,-144.01326,10.947265,,,,,,686,2005-10-05 02:02:10.401000064,374.63235
18182,2044-12-31 02:02:50.403000064,377.53464,9.792878,-144.01328,10.92124,,,,,,686,2005-10-05 02:02:50.403000064,377.19986
18183,2044-12-31 02:03:30.403000064,380.06213,9.792915,-144.01329,12.222841,,,,,,686,2005-10-05 02:03:30.403000064,379.72906
18184,2044-12-31 02:04:10.401000064,382.64954,9.792953,-144.0133,12.322978,,,,,,686,2005-10-05 02:04:10.401000064,382.31647
18185,2044-12-31 02:04:50.402000000,385.37677,9.79299,-144.01332,12.286385,,,,,,686,2005-10-05 02:04:50.402000000,385.0437
18186,2044-12-31 02:05:30.403000064,388.1639,9.793028,-144.01335,12.494065,,,,,,686,2005-10-05 02:05:30.403000064,387.8343
18187,2044-12-31 02:06:10.402000000,390.961,9.793065,-144.01337,12.696128,,,,,,686,2005-10-05 02:06:10.402000000,390.6305
18188,2044-12-31 02:06:50.402000000,393.91785,9.793102,-144.01338,12.393538,,,,,,686,2005-10-05 02:06:50.402000000,393.58737
18189,2044-12-31 02:07:30.402000000,396.8547,9.793139,-144.0134,12.094734,,,,,,686,2005-10-05 02:07:30.402000000,396.51993
18190,2044-12-31 02:08:10.401000064,399.83148,9.793178,-144.01341,11.795938,,,,,,686,2005-10-05 02:08:10.401000064,399.49756
18191,2044-12-31 02:08:50.401000064,402.8981,9.793215,-144.01344,11.497132,,,,,,686,2005-10-05 02:08:50.401000064,402.5659
18192,2044-12-31 02:09:30.401000064,405.92474,9.793252,-144.01346,11.194534,,,,,,686,2005-10-05 02:09:30.401000064,405.59338
18193,2044-12-31 02:10:10.402000000,408.99127,9.79329,-144.01347,10.386104,,,,,,686,2005-10-05 02:10:10.402000000,408.65906
18194,2044-12-31 02:10:55.286999936,412.58716,9.793329,-144.01349,9.489804,,,,,,686,2005-10-05 02:10:55.286999936,412.24554
18195,2044-12-31 02:11:41.050000000,416.35278,9.793372,-144.01352,9.570101,,,,,,686,2005-10-05 02:11:41.050000000,415.97086
18196,2044-12-31 02:12:21.050000000,419.77872,9.793412,-144.01353,9.6493225,,,,,,686,2005-10-05 02:12:21.050000000,419.4024
18197,2044-12-31 02:13:01.051000064,423.31448,9.793449,-144.01355,11.662728,,,,,,686,2005-10-05 02:13:01.051000064,422.93576
18198,2044-12-31 02:13:41.050000000,426.86017,9.793487,-144.01357,10.565833,,,,,,686,2005-10-05 02:13:41.050000000,426.48145
18199,2044-12-31 02:14:21.050000000,430.3459,9.793525,-144.01358,9.49637,,,,,,686,2005-10-05 02:14:21.050000000,429.96957
18200,2044-12-31 02:15:08.142999936,434.46072,9.793565,-144.01361,8.855037,,,,,,686,2005-10-05 02:15:08.142999936,434.09576
18201,2044-12-31 02:15:48.933000064,437.58676,9.793606,-144.01363,8.823807,,,,,,686,2005-10-05 02:15:48.933000064,437.23422
18202,2044-12-31 02:16:28.933000064,440.86258,9.793644,-144.01364,9.11228,,,,,,686,2005-10-05 02:16:28.933000064,440.51083
18203,2044-12-31 02:17:08.934000000,443.89862,9.793681,-144.01366,9.3948765,,,,,,686,2005-10-05 02:17:08.934000000,443.5444
18204,2044-12-31 02:17:48.934000000,446.97458,9.793719,-144.01369,9.21931,,,,,,686,2005-10-05 02:17:48.934000000,446.62286
18205,2044-12-31 02:18:28.933000064,449.9007,9.7937565,-144.0137,9.047183,,,,,,686,2005-10-05 02:18:28.933000064,449.55148
18206,2044-12-31 02:19:09.875000064,452.9366,9.793795,-144.01372,8.870667,,,,,,686,2005-10-05 02:19:09.875000064,452.57413
18207,2044-12-31 02:19:49.875000064,455.70285,9.793832,-144.01373,8.654844,,,,,,686,2005-10-05 02:19:49.875000064,455.342
18208,2044-12-31 02:20:29.875000064,458.509,9.79387,-144.01375,8.617164,,,,,,686,2005-10-05 02:20:29.875000064,458.14734
18209,2044-12-31 02:21:16.638000000,461.5548,9.79391,-144.01378,8.879677,,,,,,686,2005-10-05 02:21:16.638000000,461.21744
18210,2044-12-31 02:21:56.638000000,464.14117,9.793951,-144.0138,9.103393,,,,,,686,2005-10-05 02:21:56.638000000,463.8064
18211,2044-12-31 02:22:36.638000000,466.51782,9.793988,-144.01381,9.424507,,,,,,686,2005-10-05 02:22:36.638000000,466.18134
18212,2044-12-31 02:23:16.638000000,469.03424,9.794025,-144.01382,9.73995,,,,,,686,2005-10-05 02:23:16.638000000,468.69775
18213,2044-12-31 02:23:56.638999936,471.47076,9.794064,-144.01384,9.39659,,,,,,686,2005-10-05 02:23:56.638999936,471.136
18214,2044-12-31 02:24:40.697000064,474.057,9.794103,-144.01387,9.023848,,,,,,686,2005-10-05 02:24:40.697000064,473.71204
18215,2044-12-31 02:25:22.050000000,476.4835,9.794143,-144.01389,8.679936,,,,,,686,2005-10-05 02:25:22.050000000,476.1368
18216,2044-12-31 02:26:02.051000064,478.86,9.794181,-144.0139,9.153796,,,,,,686,2005-10-05 02:26:02.051000064,478.51837
18217,2044-12-31 02:26:42.051000064,481.2065,9.794218,-144.01392,9.614714,,,,,,686,2005-10-05 02:26:42.051000064,480.86746
18218,2044-12-31 02:27:22.052000000,483.7028,9.794255,-144.01395,9.171123,,,,,,686,2005-10-05 02:27:22.052000000,483.36032
18219,2044-12-31 02:28:02.051000064,486.19904,9.794293,-144.01396,8.734336,,,,,,686,2005-10-05 02:28:02.051000064,485.8591
18220,2044-12-31 02:28:47.092999936,489.1046,9.7943325,-144.01398,8.245526,,,,,,686,2005-10-05 02:28:47.092999936,488.74542
18221,2044-12-31 02:29:26.051000064,491.5209,9.794373,-144.01399,8.2497015,,,,,,686,2005-10-05 02:29:26.051000064,491.17255
